42056;-11.6719,26.7384;MA-11;Laayoune-Sakia El Hamra;Smara
0;-7.1343,31.2245;MA-08;Drâa-Tafilalet;Asaka
0;-7.0397,31.4460;MA-05;Beni Mellal-Khenifra;Ighirane
0;-7.0519,31.4393;MA-05;Beni Mellal-Khenifra;Aït Wahi
0;-7.1540,31.4777;MA-07;Marrakesh-Safi;Izlouln
0;-7.1193,31.3037;MA-08;Drâa-Tafilalet;Ighourzane
0;-7.2284,31.4819;MA-07;Marrakesh-Safi;Aït Oulahyane
0;-7.2367,31.4957;MA-07;Marrakesh-Safi;Awrir
0;-7.1344,31.2998;MA-08;Drâa-Tafilalet;Aït ’Alla
0;-7.2401,31.4919;MA-07;Marrakesh-Safi;Al Maçawr
0;-7.2240,31.4937;MA-07;Marrakesh-Safi;Aït ’Addi
0;-7.2204,31.4928;MA-07;Marrakesh-Safi;Aït Mnina
0;-7.2199,31.4853;MA-07;Marrakesh-Safi;Aït Al Ghazi
0;-7.2280,31.4832;MA-07;Marrakesh-Safi;Aït Chra
0;-7.2218,31.4795;MA-07;Marrakesh-Safi;Imziyln
0;-7.2036,31.4632;MA-07;Marrakesh-Safi;’Ziyb Amassaln
0;-7.2389,31.3444;MA-08;Drâa-Tafilalet;’Ziyb Agouti
0;-7.2165,31.3235;MA-08;Drâa-Tafilalet;Taghoulast
0;-7.2222,31.3191;MA-08;Drâa-Tafilalet;Aït Hammou Ou ’Ali
0;-7.2122,31.3131;MA-08;Drâa-Tafilalet;Talayazgal
0;-7.2129,31.3102;MA-08;Drâa-Tafilalet;Ihouna
0;-7.2130,31.3077;MA-08;Drâa-Tafilalet;Aït Youssaf
0;-7.1562,31.2524;MA-08;Drâa-Tafilalet;Tiwrassiyn
0;-7.1509,31.2802;MA-08;Drâa-Tafilalet;Aït Bou ’Ali
0;-7.1399,31.2923;MA-08;Drâa-Tafilalet;Zawyat Sidi ’Aysa
0;-7.1357,31.2951;MA-08;Drâa-Tafilalet;Tafrawt
0;-7.1310,31.3001;MA-08;Drâa-Tafilalet;Aqqa
0;-7.1199,31.3014;MA-08;Drâa-Tafilalet;Tigoumma-n-Igrane
0;-7.1246,31.3099;MA-08;Drâa-Tafilalet;Wawriykt
0;-7.1559,31.3336;MA-08;Drâa-Tafilalet;Toulntat
0;-7.1300,31.3382;MA-08;Drâa-Tafilalet;’Ziyb Touniyn
0;-7.1317,31.4204;MA-05;Beni Mellal-Khenifra;Aziyb Anchki
0;-7.1545,31.4498;MA-05;Beni Mellal-Khenifra;Igdamane
0;-7.1344,31.4603;MA-05;Beni Mellal-Khenifra;Iswaln
0;-7.1210,31.4555;MA-05;Beni Mellal-Khenifra;Zagda
0;-7.1802,31.4807;MA-07;Marrakesh-Safi;Izmrawn
0;-7.1768,31.4836;MA-07;Marrakesh-Safi;Aït Talb
0;-7.1593,31.4880;MA-07;Marrakesh-Safi;Isli
0;-7.1824,31.4891;MA-07;Marrakesh-Safi;Tahfriygt
0;-7.1111,31.4973;MA-05;Beni Mellal-Khenifra;Imziyln
0;-7.0896,31.4667;MA-05;Beni Mellal-Khenifra;Tamdloust
0;-7.0830,31.4591;MA-05;Beni Mellal-Khenifra;Aït Azzi
0;-7.0759,31.4501;MA-05;Beni Mellal-Khenifra;Aït Tougguimt
0;-7.0755,31.4431;MA-05;Beni Mellal-Khenifra;Tibouroudiyn
0;-7.0496,31.4425;MA-05;Beni Mellal-Khenifra;Aït ’Abdi
0;-7.0789,31.3066;MA-08;Drâa-Tafilalet;’Ziyb Tamguindart
0;-7.0968,31.2527;MA-08;Drâa-Tafilalet;’Ziyb Anbiyd
0;-7.0127,31.4411;MA-05;Beni Mellal-Khenifra;Aït Bartou
0;-7.0163,31.4435;MA-05;Beni Mellal-Khenifra;Afallayane
0;-7.0141,31.4438;MA-05;Beni Mellal-Khenifra;Tissiyane
0;-7.0143,31.4461;MA-05;Beni Mellal-Khenifra;Ighiyr-n-Tamdroust
0;-7.0089,31.4479;MA-05;Beni Mellal-Khenifra;Matart
0;-7.0107,31.4513;MA-05;Beni Mellal-Khenifra;Addar
0;-7.0442,31.4454;MA-05;Beni Mellal-Khenifra;Aït Ourhma
0;-7.0471,31.4657;MA-05;Beni Mellal-Khenifra;Aït ’Ali Widar
0;-7.0375,31.4757;MA-05;Beni Mellal-Khenifra;Tizi-n-Aït Moussa
0;-7.0436,31.4878;MA-05;Beni Mellal-Khenifra;Ighiyr-n-Ouzrag
0;-7.0630,31.4896;MA-05;Beni Mellal-Khenifra;Aït Khattab
0;-7.1805,31.3330;MA-08;Drâa-Tafilalet;Ziyb Tilkriyt
0;-7.1432,31.2766;MA-08;Drâa-Tafilalet;Angalz
0;-7.0098,31.4465;MA-05;Beni Mellal-Khenifra;Asgaiyn
0;-7.0575,31.4572;MA-05;Beni Mellal-Khenifra;Iberdaz
0;-6.8678,31.1299;MA-08;Drâa-Tafilalet;Igherm-n-Iharratene
0;-6.8643,31.1165;MA-08;Drâa-Tafilalet;Aç-Çour
0;-6.8008,31.1317;MA-08;Drâa-Tafilalet;Tirekt Tawraght
0;-6.8148,31.1744;MA-08;Drâa-Tafilalet;Tazilalt
0;-6.8109,31.1791;MA-08;Drâa-Tafilalet;Ghassat
0;-6.8752,31.2207;MA-08;Drâa-Tafilalet;Imi-n-Tizgui
0;-6.7838,31.0317;MA-08;Drâa-Tafilalet;An-Naga
0;-6.9955,31.4599;MA-05;Beni Mellal-Khenifra;Tiyoughza
0;-6.9373,31.4293;MA-05;Beni Mellal-Khenifra;Agansou-n-Oumassine
0;-6.9549,31.3616;MA-05;Beni Mellal-Khenifra;Tighfist-n-Aït Tmaghrit
0;-6.9422,31.3276;MA-08;Drâa-Tafilalet;Oumlougui
0;-6.9497,31.3218;MA-08;Drâa-Tafilalet;Bou Ihangar
0;-6.9882,31.2569;MA-08;Drâa-Tafilalet;l’Amine
0;-6.9857,31.2517;MA-08;Drâa-Tafilalet;Zawyat-n-Oumsoul
0;-6.9007,31.2514;MA-08;Drâa-Tafilalet;La’zib-n-Tadayt
0;-6.9227,31.2809;MA-08;Drâa-Tafilalet;Amassine
0;-6.8988,31.3040;MA-08;Drâa-Tafilalet;Tilouguitine
0;-6.9122,31.3288;MA-08;Drâa-Tafilalet;Tizgui-n-Oudmame
0;-6.9229,31.3533;MA-05;Beni Mellal-Khenifra;Tizgui
0;-6.9043,31.3540;MA-05;Beni Mellal-Khenifra;Tifardine
0;-6.9132,31.3710;MA-05;Beni Mellal-Khenifra;Ighir-n-Tnoughrine
0;-6.9099,31.3827;MA-05;Beni Mellal-Khenifra;Agni Nafassi
0;-6.8980,31.3864;MA-05;Beni Mellal-Khenifra;Azrag
0;-6.8876,31.4126;MA-05;Beni Mellal-Khenifra;Tassanfast
0;-6.9235,31.4484;MA-05;Beni Mellal-Khenifra;Imi-n-Ahzaym
0;-6.9111,31.4517;MA-05;Beni Mellal-Khenifra;Idar-n-Warg
0;-6.9353,31.4939;MA-05;Beni Mellal-Khenifra;Aït Oumazoug
0;-6.9183,31.4924;MA-05;Beni Mellal-Khenifra;Mni Dighran
0;-6.8447,31.4793;MA-05;Beni Mellal-Khenifra;Tamsoult
0;-6.8843,31.4596;MA-05;Beni Mellal-Khenifra;Azouguigh
0;-6.8643,31.4386;MA-05;Beni Mellal-Khenifra;Agourast
0;-6.8854,31.4183;MA-05;Beni Mellal-Khenifra;Taghrout
0;-6.8816,31.4168;MA-05;Beni Mellal-Khenifra;Ait Lhabous
0;-6.8683,31.4270;MA-05;Beni Mellal-Khenifra;Irfrane
0;-6.8769,31.4271;MA-05;Beni Mellal-Khenifra;Aït ’Alla
0;-6.8872,31.3978;MA-05;Beni Mellal-Khenifra;Aït Barouz
0;-6.8699,31.3402;MA-08;Drâa-Tafilalet;Izdigh
0;-6.8618,31.3253;MA-08;Drâa-Tafilalet;Ihouna-n-Imchichawn
0;-6.8405,31.3105;MA-08;Drâa-Tafilalet;Ihouna-n-Tigart
0;-6.8604,31.3035;MA-08;Drâa-Tafilalet;Aghri
0;-6.8557,31.2959;MA-08;Drâa-Tafilalet;Tmine Tlid
0;-6.8677,31.2897;MA-08;Drâa-Tafilalet;Agni-n-A’mar
0;-6.8567,31.2856;MA-08;Drâa-Tafilalet;Amane Zarkuiwane
0;-6.8490,31.2607;MA-08;Drâa-Tafilalet;Bouktir
0;-6.8311,31.2504;MA-08;Drâa-Tafilalet;Oughoulid
0;-6.8090,31.2617;MA-08;Drâa-Tafilalet;Ighrem-n-Aït Youss
0;-6.8101,31.2689;MA-08;Drâa-Tafilalet;Imi-n-Ougalf
0;-6.8127,31.2671;MA-08;Drâa-Tafilalet;Tigammi-n-Oumazzal
0;-6.8035,31.2913;MA-08;Drâa-Tafilalet;Taghrout
0;-6.8019,31.2887;MA-08;Drâa-Tafilalet;Ihssirrane
0;-6.8126,31.3026;MA-08;Drâa-Tafilalet;Oumoukkal
0;-6.7895,31.3196;MA-08;Drâa-Tafilalet;Tawrirt-n-Iguidou
0;-6.8348,31.3762;MA-05;Beni Mellal-Khenifra;Tinrarine
0;-6.7977,31.3754;MA-05;Beni Mellal-Khenifra;Imguis
0;-6.8285,31.3826;MA-05;Beni Mellal-Khenifra;Tizi-n-Ougharghir
0;-6.7847,31.3873;MA-05;Beni Mellal-Khenifra;Azig
0;-6.8064,31.3986;MA-05;Beni Mellal-Khenifra;Afrawd
0;-6.7926,31.4015;MA-05;Beni Mellal-Khenifra;Imziln
0;-6.7987,31.4143;MA-05;Beni Mellal-Khenifra;Igounan
0;-6.8231,31.4267;MA-05;Beni Mellal-Khenifra;Fakhour
0;-6.7970,31.4176;MA-05;Beni Mellal-Khenifra;Aït ’Ali-n-Ittou
0;-6.8355,31.4548;MA-05;Beni Mellal-Khenifra;Azarzam
0;-6.8244,31.4731;MA-05;Beni Mellal-Khenifra;Tnaflac
0;-6.8023,31.4779;MA-05;Beni Mellal-Khenifra;Imazi
0;-6.7937,31.4793;MA-05;Beni Mellal-Khenifra;Iblouzane
0;-6.7905,31.3808;MA-05;Beni Mellal-Khenifra;Asfdar
0;-6.7512,31.2745;MA-08;Drâa-Tafilalet;Tmalalane
0;-6.7738,31.4035;MA-05;Beni Mellal-Khenifra;Aqqa
0;-6.0309,31.2254;MA-08;Drâa-Tafilalet;Issalba
0;-6.0759,31.2432;MA-08;Drâa-Tafilalet;Aït Driss
0;-6.0986,31.2355;MA-08;Drâa-Tafilalet;Timaskalt
0;-6.1466,31.2161;MA-08;Drâa-Tafilalet;Aït ’Issi
0;-6.2007,31.2017;MA-08;Drâa-Tafilalet;Al Bour
0;-6.1528,31.2246;MA-08;Drâa-Tafilalet;Akazwy
0;-6.1499,31.2314;MA-08;Drâa-Tafilalet;Aït Mghar
0;-6.1499,31.2078;MA-08;Drâa-Tafilalet;Aït Abbou
0;-6.1557,31.2012;MA-08;Drâa-Tafilalet;Talat
0;-6.1370,31.2323;MA-08;Drâa-Tafilalet;Zawit Agard
0;-6.1448,31.2328;MA-08;Drâa-Tafilalet;Al Qal’a
0;-6.1289,31.2134;MA-08;Drâa-Tafilalet;Tantnamart
0;-6.2025,31.1885;MA-08;Drâa-Tafilalet;Aït Tazarine
0;-6.2028,31.1938;MA-08;Drâa-Tafilalet;Zawyat Moulay ’Adbalmalk
0;-6.1946,31.1894;MA-08;Drâa-Tafilalet;Zawit Sidi Chikh
0;-6.2096,31.1841;MA-08;Drâa-Tafilalet;Iqaddarn
0;-6.1920,31.1959;MA-08;Drâa-Tafilalet;Tawrirt
0;-6.2109,31.1807;MA-08;Drâa-Tafilalet;Aït Gmat
0;-6.2174,31.1645;MA-08;Drâa-Tafilalet;Wid Isfal
0;-6.2466,31.1541;MA-08;Drâa-Tafilalet;Aït Sa’id
0;-6.2440,31.1565;MA-08;Drâa-Tafilalet;Aït Bakhouch
0;-6.1560,31.0686;MA-08;Drâa-Tafilalet;Tigalwit
0;-6.1660,31.1745;MA-08;Drâa-Tafilalet;Tiyarza-n-aït Hmoudn
0;-6.0941,31.2406;MA-08;Drâa-Tafilalet;Tawrirt
0;-6.0777,31.2364;MA-08;Drâa-Tafilalet;Aït Al Wafi
0;-6.0785,31.2314;MA-08;Drâa-Tafilalet;Igherm Melloulane
0;-6.0872,31.2253;MA-08;Drâa-Tafilalet;Taswit
0;-6.0942,31.1812;MA-08;Drâa-Tafilalet;Bou Oudardour
0;-6.1213,31.2068;MA-08;Drâa-Tafilalet;Zawyat Aït Sidi Mouloud
0;-6.1274,31.0470;MA-08;Drâa-Tafilalet;Tafrawt-n-Imarighn
0;-6.0875,31.1234;MA-08;Drâa-Tafilalet;Assamdal-n-Aït Ibrirn
0;-6.0873,31.1677;MA-08;Drâa-Tafilalet;Awjja-n-Wizargane
0;-6.1182,31.2233;MA-08;Drâa-Tafilalet;Aït Amar
0;-6.0591,31.0372;MA-08;Drâa-Tafilalet;Ifrane
0;-6.0348,31.0345;MA-08;Drâa-Tafilalet;Ighissi
0;-6.0040,31.0422;MA-08;Drâa-Tafilalet;Tawdacht
0;-6.0236,31.2066;MA-08;Drâa-Tafilalet;Tissalline Malloun
0;-5.5807,35.2367;MA-01;Tanger-Tetouan-Al Hoceima;Harricha
0;-5.5368,35.2335;MA-01;Tanger-Tetouan-Al Hoceima;Slalem
0;-5.5805,35.2322;MA-01;Tanger-Tetouan-Al Hoceima;Bayyaa
0;-5.5834,35.2304;MA-01;Tanger-Tetouan-Al Hoceima;Louastiya
0;-5.5938,35.2073;MA-01;Tanger-Tetouan-Al Hoceima;Amazouaq
0;-5.5684,35.1932;MA-01;Tanger-Tetouan-Al Hoceima;Ain Khanzira
0;-5.5944,35.2048;MA-01;Tanger-Tetouan-Al Hoceima;Louadiyine
0;-5.5957,35.2024;MA-01;Tanger-Tetouan-Al Hoceima;Ettahir
0;-5.5984,35.2004;MA-01;Tanger-Tetouan-Al Hoceima;Laaroussa Mamsoukha
0;-5.5599,35.1842;MA-01;Tanger-Tetouan-Al Hoceima;Annassel
0;-5.5594,35.1655;MA-01;Tanger-Tetouan-Al Hoceima;Dar Ben Slimane
0;-5.5603,35.1741;MA-01;Tanger-Tetouan-Al Hoceima;Essaf
0;-5.5643,35.1785;MA-01;Tanger-Tetouan-Al Hoceima;Sfifa
0;-5.5636,35.1686;MA-01;Tanger-Tetouan-Al Hoceima;Rkiba
0;-5.5716,35.1693;MA-01;Tanger-Tetouan-Al Hoceima;Ain Fassa
0;-5.5726,35.1741;MA-01;Tanger-Tetouan-Al Hoceima;Aghelmane
0;-5.5769,35.1716;MA-01;Tanger-Tetouan-Al Hoceima;Lehrayeq
0;-5.6202,35.1531;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Errif
0;-5.6131,35.1443;MA-01;Tanger-Tetouan-Al Hoceima;Lkasba
0;-5.5520,35.1335;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Ben Issef
0;-5.5525,35.1350;MA-01;Tanger-Tetouan-Al Hoceima;Ben Slimane
0;-5.5559,35.1372;MA-01;Tanger-Tetouan-Al Hoceima;Haoumat Aqbzbene
0;-5.8893,35.3546;MA-01;Tanger-Tetouan-Al Hoceima;Douar Oulad Khdija
0;-5.9608,35.3567;MA-01;Tanger-Tetouan-Al Hoceima;Douar Oulad Allal
0;-5.9666,35.3524;MA-01;Tanger-Tetouan-Al Hoceima;Douar Oulad Echarqi
0;-5.9813,35.3544;MA-01;Tanger-Tetouan-Al Hoceima;Douar Oulad Atiya Mlalka
0;-5.9965,35.3496;MA-01;Tanger-Tetouan-Al Hoceima;Douar Ghniouane
0;-5.9947,35.3344;MA-01;Tanger-Tetouan-Al Hoceima;Douar Bdaoua
0;-5.9667,35.3262;MA-01;Tanger-Tetouan-Al Hoceima;Douar Soualem
0;-5.9471,35.3085;MA-01;Tanger-Tetouan-Al Hoceima;Douar Lebrjijiyine
0;-5.9518,35.3093;MA-01;Tanger-Tetouan-Al Hoceima;Douar Lebriyyej
0;-5.9829,35.3026;MA-01;Tanger-Tetouan-Al Hoceima;Douar Homar
0;-5.9962,35.3091;MA-01;Tanger-Tetouan-Al Hoceima;Douar Hadi Bargo
0;-5.9917,35.3029;MA-01;Tanger-Tetouan-Al Hoceima;Douar Souis
0;-5.9455,35.2975;MA-01;Tanger-Tetouan-Al Hoceima;Douar Lebjijiyine Zkira
0;-5.9022,35.2788;MA-01;Tanger-Tetouan-Al Hoceima;Douar Ettaycha
0;-5.9523,35.2822;MA-01;Tanger-Tetouan-Al Hoceima;Douar Leghyalef
0;-5.9433,35.2905;MA-01;Tanger-Tetouan-Al Hoceima;Douar Dyar
0;-5.9814,35.2508;MA-01;Tanger-Tetouan-Al Hoceima;Douar Ouahed Ou Tlatine
0;-5.9615,35.2572;MA-01;Tanger-Tetouan-Al Hoceima;Douar Gridiyine
0;-5.9699,35.3353;MA-01;Tanger-Tetouan-Al Hoceima;Coopérative El Hassaniya
0;-5.9937,35.2970;MA-01;Tanger-Tetouan-Al Hoceima;Douar Leghzaouna
0;-5.9998,35.2923;MA-01;Tanger-Tetouan-Al Hoceima;Douar Lhit
0;-5.9999,35.2839;MA-01;Tanger-Tetouan-Al Hoceima;Oulad Labriri
0;-5.7855,31.2377;MA-08;Drâa-Tafilalet;Ighinsine
0;-5.9487,31.1106;MA-08;Drâa-Tafilalet;Foudoud
0;-5.8507,31.2370;MA-08;Drâa-Tafilalet;Aït Boudawd
0;-5.8827,31.0029;MA-08;Drâa-Tafilalet;Tawdacht
0;-5.8231,31.0836;MA-08;Drâa-Tafilalet;Afourar
0;-5.8242,31.2039;MA-08;Drâa-Tafilalet;Tizi -n- Imgharane
0;-5.8337,31.2274;MA-08;Drâa-Tafilalet;Imi-n-Taghassa
0;-5.8058,31.2397;MA-08;Drâa-Tafilalet;Aït Ikkame
0;-5.7908,31.2447;MA-08;Drâa-Tafilalet;A’mamou
0;-5.8067,31.2296;MA-08;Drâa-Tafilalet;Aït Hsayn
0;-5.7770,31.2289;MA-08;Drâa-Tafilalet;Aït ’Amar Yachchou
0;-5.8151,31.1992;MA-08;Drâa-Tafilalet;Aït Mhammed Ou ’Ali
0;-5.8171,31.1974;MA-08;Drâa-Tafilalet;Aït Loughmane
0;-5.7526,31.0332;MA-08;Drâa-Tafilalet;Ouhmid
0;-5.7936,31.0520;MA-08;Drâa-Tafilalet;Akhajjam
0;-5.7850,31.1766;MA-08;Drâa-Tafilalet;Aït Ourjdar
0;-5.7794,31.1951;MA-08;Drâa-Tafilalet;Asdaram
0;-5.8034,31.0086;MA-08;Drâa-Tafilalet;Aït Hamed
0;-5.6671,35.3662;MA-01;Tanger-Tetouan-Al Hoceima;Douar Oulad Bni Aich
0;-5.6551,35.3707;MA-01;Tanger-Tetouan-Al Hoceima;Douar Khejjiouene
0;-5.7065,35.3550;MA-01;Tanger-Tetouan-Al Hoceima;Douar Bni Razdal
0;-5.7477,35.3421;MA-01;Tanger-Tetouan-Al Hoceima;Douar Mgazline
0;-5.7193,35.3213;MA-01;Tanger-Tetouan-Al Hoceima;Errmel
0;-5.6288,35.3208;MA-01;Tanger-Tetouan-Al Hoceima;Douar Dhar El Hajjam
0;-5.6269,35.3121;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Lmenzla
0;-5.6271,35.3064;MA-01;Tanger-Tetouan-Al Hoceima;Douar Sidi Ali
0;-5.7093,35.2875;MA-01;Tanger-Tetouan-Al Hoceima;Douar Adrou
0;-5.7344,35.2980;MA-01;Tanger-Tetouan-Al Hoceima;Douar Achaqra
0;-5.7235,35.2740;MA-01;Tanger-Tetouan-Al Hoceima;Houma Lbarta
0;-5.6665,35.2811;MA-01;Tanger-Tetouan-Al Hoceima;Douar Bou Jariya Enqiya
0;-5.6378,35.2920;MA-01;Tanger-Tetouan-Al Hoceima;Douar Boujbel
0;-5.7295,35.2482;MA-01;Tanger-Tetouan-Al Hoceima;Douar Dar Lqarmoud
0;-5.6678,35.2962;MA-01;Tanger-Tetouan-Al Hoceima;Dar Merroune Mohamed
0;-5.5749,31.0631;MA-08;Drâa-Tafilalet;Igoulzane
0;-5.7358,31.2476;MA-08;Drâa-Tafilalet;Agard N-Hbab
0;-5.7148,31.2249;MA-08;Drâa-Tafilalet;Imi-N-Talghzilt
0;-5.7442,31.2012;MA-08;Drâa-Tafilalet;Amajdadar
0;-5.7016,31.1907;MA-08;Drâa-Tafilalet;Tanghrift
0;-5.7340,31.1767;MA-08;Drâa-Tafilalet;Ali Ou Hammou Iblah
0;-5.6679,31.0140;MA-08;Drâa-Tafilalet;Ighfane Tawlawalt
0;-5.6574,31.0143;MA-08;Drâa-Tafilalet;Amgane
0;-5.6691,31.1952;MA-08;Drâa-Tafilalet;Sba’-n-Tgoura
0;-5.6531,31.0162;MA-08;Drâa-Tafilalet;Imine Woughzane
0;-5.5940,31.0058;MA-08;Drâa-Tafilalet;Taghzout Tazizawt
0;-5.5764,31.0134;MA-08;Drâa-Tafilalet;Aqqa-n-’Azwit
0;-5.5962,31.0932;MA-08;Drâa-Tafilalet;Tabaynout
0;-5.6034,31.1736;MA-08;Drâa-Tafilalet;Tayfast
0;-5.5968,31.2045;MA-08;Drâa-Tafilalet;Taghya
0;-5.5699,31.1918;MA-08;Drâa-Tafilalet;Admam
0;-5.5571,31.1911;MA-08;Drâa-Tafilalet;Taghva-n-Tafrawt
0;-5.5468,31.0228;MA-08;Drâa-Tafilalet;Tikni
0;-5.5743,30.9997;MA-08;Drâa-Tafilalet;Imine-n-Ou-Ghats
0;-5.5386,31.0090;MA-08;Drâa-Tafilalet;Mascourt
0;-5.5131,31.0047;MA-08;Drâa-Tafilalet;Tanout-n-Ighart-n-Taghrout
0;-5.5196,31.1435;MA-08;Drâa-Tafilalet;Imine Tasri
0;-5.6084,31.2068;MA-08;Drâa-Tafilalet;Agoulzi n-Ilkkine
0;-5.5069,31.0056;MA-08;Drâa-Tafilalet;Tanout Tigdit
0;-5.5087,35.3706;MA-01;Tanger-Tetouan-Al Hoceima;Douar Laajjaliya
0;-5.5027,35.3444;MA-01;Tanger-Tetouan-Al Hoceima;Douar Laamrich
0;-5.5070,35.3200;MA-01;Tanger-Tetouan-Al Hoceima;Moulay Abdessalam Ben Mchich
0;-5.5058,35.3213;MA-01;Tanger-Tetouan-Al Hoceima;Douar Essanikane
0;-5.5536,35.3121;MA-01;Tanger-Tetouan-Al Hoceima;Douar Bou Alqma
0;-5.7424,35.4956;MA-01;Tanger-Tetouan-Al Hoceima;Douar Khechabech
0;-5.6672,35.4904;MA-01;Tanger-Tetouan-Al Hoceima;Douar El Khoms
0;-5.6378,35.4937;MA-01;Tanger-Tetouan-Al Hoceima;Douar Souaqi
0;-5.6329,35.4880;MA-01;Tanger-Tetouan-Al Hoceima;Douar Haoutat Lbir
0;-5.6387,35.4705;MA-01;Tanger-Tetouan-Al Hoceima;Douar Qadjioua
0;-5.6560,35.4792;MA-01;Tanger-Tetouan-Al Hoceima;Douar Bin El Ouidane
0;-5.7184,35.4635;MA-01;Tanger-Tetouan-Al Hoceima;Douar Metrouha
0;-5.6343,35.4557;MA-01;Tanger-Tetouan-Al Hoceima;Douar Louharna
0;-5.7168,35.4618;MA-01;Tanger-Tetouan-Al Hoceima;Douar Hammadich
0;-5.6557,35.4314;MA-01;Tanger-Tetouan-Al Hoceima;Bghaghza
0;-5.7168,35.4081;MA-01;Tanger-Tetouan-Al Hoceima;Douar Sidi Bel Anouar
0;-5.7273,35.3842;MA-01;Tanger-Tetouan-Al Hoceima;Commune El Kharroub
0;-5.6880,35.3937;MA-01;Tanger-Tetouan-Al Hoceima;Douar Drarsa
0;-4.8975,31.2447;MA-08;Drâa-Tafilalet;Takourcht
0;-5.4067,35.2386;MA-01;Tanger-Tetouan-Al Hoceima;Douar Erremla
0;-5.3784,35.1856;MA-01;Tanger-Tetouan-Al Hoceima;Douar Chqoura
0;-5.4530,35.1850;MA-01;Tanger-Tetouan-Al Hoceima;Douar Oulad Brahim
0;-5.4141,35.1677;MA-01;Tanger-Tetouan-Al Hoceima;Douar Ain Sittenne
0;-5.4229,35.1690;MA-01;Tanger-Tetouan-Al Hoceima;Douar Derdara
0;-5.3992,35.1420;MA-01;Tanger-Tetouan-Al Hoceima;Douar Ibarhounine
0;-5.4069,35.1434;MA-01;Tanger-Tetouan-Al Hoceima;Douar Ain Lahsen
0;-5.4905,35.1381;MA-01;Tanger-Tetouan-Al Hoceima;Douar Chentouf
0;-5.2151,35.1163;MA-01;Tanger-Tetouan-Al Hoceima;Douar El Cihaba
0;-5.1917,35.1134;MA-01;Tanger-Tetouan-Al Hoceima;Douar Zaouiat El Habtiyine Essofla
0;-5.1997,35.1039;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Arfoutouh
0;-5.2175,35.0940;MA-01;Tanger-Tetouan-Al Hoceima;Oulad Setittou
0;-5.2132,35.0974;MA-01;Tanger-Tetouan-Al Hoceima;Heumat Touguinit
0;-5.2136,35.0870;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Lamrabtiyine
0;-5.2148,35.0832;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Younbouyene
0;-5.2201,35.0835;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Lehaouliyine
0;-5.1785,35.0698;MA-01;Tanger-Tetouan-Al Hoceima;Douar Lmaouenzal
0;-5.1706,35.0657;MA-01;Tanger-Tetouan-Al Hoceima;Douar Zerhoune
0;-5.1279,35.0681;MA-01;Tanger-Tetouan-Al Hoceima;Douar Aftahane
0;-5.1734,35.0632;MA-01;Tanger-Tetouan-Al Hoceima;Cimetière Yaghboula
0;-5.2302,35.0623;MA-01;Tanger-Tetouan-Al Hoceima;Douar Aqjiouene
0;-5.2376,35.0538;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Tirouine
0;-5.2434,35.0511;MA-01;Tanger-Tetouan-Al Hoceima;Houmar Azennanine
0;-5.2255,35.0513;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Sayyeuha
0;-5.2416,35.0478;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Assaadane
0;-5.2353,35.0493;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Ayyadene
0;-5.2282,35.0489;MA-01;Tanger-Tetouan-Al Hoceima;Msalla
0;-5.2052,35.0498;MA-01;Tanger-Tetouan-Al Hoceima;Hay Bou Hideji
0;-5.1513,35.0520;MA-01;Tanger-Tetouan-Al Hoceima;Laazayeb
0;-5.1320,35.0419;MA-01;Tanger-Tetouan-Al Hoceima;Douar Alrafa
0;-5.1363,35.0454;MA-01;Tanger-Tetouan-Al Hoceima;Oulad Amer
0;-5.1513,35.0432;MA-01;Tanger-Tetouan-Al Hoceima;Douar Echebharine
0;-5.1530,35.0313;MA-01;Tanger-Tetouan-Al Hoceima;Pidra Santa
0;-5.1833,35.0433;MA-01;Tanger-Tetouan-Al Hoceima;Douar Maakacha
0;-5.2280,35.0429;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Iounane
0;-5.2396,35.0429;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Lmahroune
0;-5.2414,35.0390;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Tanaachir
0;-5.1491,35.0270;MA-01;Tanger-Tetouan-Al Hoceima;Azzaba Dairafa
0;-5.1894,35.0172;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Ikaoutat Essoufla
0;-5.2487,35.0083;MA-01;Tanger-Tetouan-Al Hoceima;Douar Bri Boufrab
0;-5.1937,35.0084;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Ikaoutat El Oulia
0;-5.1889,35.0117;MA-01;Tanger-Tetouan-Al Hoceima;Douar Bou Ztat
0;-5.1866,35.0101;MA-01;Tanger-Tetouan-Al Hoceima;Houmat Achqouqane
