19424;-14.8167,11.7333;GW-01;Bafatá;Xitole
0;-15.4167,11.7667;GW;;Brambanda
0;-15.3644,12.1042;GW-04;Oio;Braia
0;-15.1500,11.8667;GW;;Braia
0;-15.1000,11.3167;GW;;Braia
0;-15.0333,11.0000;GW;;Braia
0;-15.6333,11.8667;GW;;Brá
0;-14.0000,11.6667;GW;;Bouloubà
0;-13.8833,12.4000;GW;;Boual Caium
0;-15.7167,12.1833;GW;;Botó
0;-16.2167,12.2167;GW;;Botê
0;-15.7067,12.1503;GW-06;Cacheu;Botê
0;-16.3006,12.0119;GW-06;Cacheu;Botê
0;-15.9667,11.5833;GW;;Botai
0;-14.0500,11.6500;GW;;Boro
0;-14.6667,11.9167;GW;;Borá
0;-15.5833,11.9000;GW;;Bono
0;-14.8333,12.0667;GW;;Bonjendem
0;-14.3500,12.3333;GW;;Bonjè
0;-15.0167,11.1167;GW;;Boniá
0;-14.7000,11.9667;GW;;Bonhama
0;-14.6500,11.7167;GW;;Bonere
0;-14.7333,12.6000;GW;;Boncò
0;-14.6667,12.1833;GW;;Bombocunda
0;-15.1792,12.5214;GW-04;Oio;Bolumbato
0;-16.4025,12.2014;GW-06;Cacheu;Bolor
0;-14.9333,11.5500;GW;;Bolola
0;-14.8667,11.9000;GW;;Bólô
0;-15.7833,12.1167;GW;;Bole
0;-15.4833,11.5833;GW;;Bolama Nova
0;-15.6167,11.5167;GW;;Bolama de Baixo
10769;-15.4761,11.5769;GW-05;Bolama;Bolama
0;-14.9500,11.7500;GW;;Bojol Beafada
0;-14.9667,11.7333;GW;;Bojol Balanta
0;-15.3000,11.7500;GW;;Bojol
0;-14.6000,11.9333;GW;;Bôjo Fulbè
0;-14.6333,11.9667;GW;;Bôjabu
0;-16.0953,12.0386;GW-06;Cacheu;Boja
0;-14.9333,12.2500;GW;;Boisanumã
0;-15.6889,12.1561;GW-06;Cacheu;Bôfe
0;-15.7644,12.2217;GW-06;Cacheu;Bôeme
0;-15.0833,11.3167;GW;;Bochenam
0;-15.1500,11.3167;GW;;Boche Mende
0;-15.0500,11.2833;GW;;Boche Falace
0;-15.2167,11.3667;GW;;Boche Bissà
0;-15.9839,12.3503;GW-06;Cacheu;Boche
0;-15.3833,11.3500;GW;;Bocana Nalu
0;-15.3833,11.3500;GW;;Bocana Balanta
0;-15.0500,11.3667;GW;;Bôbedè
0;-16.0833,11.7667;GW;;Boata
0;-14.8833,12.0667;GW;;Boa Esperança
0;-15.1333,11.4167;GW;;Boa Esperança
0;-16.0533,12.0378;GW-06;Cacheu;Blute
0;-16.0881,12.0044;GW-06;Cacheu;Blute
0;-16.0167,11.9500;GW;;Blute
0;-16.1000,11.8000;GW;;Blute
0;-15.7333,11.8000;GW;;Blundé
0;-16.0833,12.2167;GW;;Blom
0;-15.7667,12.1167;GW;;Blom
0;-15.9658,12.1003;GW-06;Cacheu;Blom
0;-15.8000,12.0500;GW;;Blom
0;-15.7833,11.9833;GW;;Blom
0;-15.6667,11.9833;GW;;Blom
0;-15.9000,11.7833;GW;;Blom
0;-15.8167,12.1000;GW;;Bloi
0;-15.9333,11.7833;GW;;Blimblim
0;-15.7333,11.8833;GW;;Blímate
0;-16.0833,12.2167;GW;;Blequisse
0;-15.6983,12.0969;GW-06;Cacheu;Blequisse
0;-16.1000,11.7500;GW;;Bleque
0;-15.2167,11.9333;GW;;Blassé
0;-15.5047,12.2603;GW-04;Oio;Blassar
0;-15.5000,12.2500;GW;;Blassar
0;-15.7703,12.3294;GW-06;Cacheu;Blansar
0;-15.4753,12.0525;GW-04;Oio;Blafechuro
0;-15.7500,12.1667;GW;;Biura
0;-15.5833,12.3667;GW;;Biur
0;-15.7333,12.2000;GW;;Biur
0;-16.0667,11.7667;GW;;Biuntar
0;-15.6911,12.1425;GW-06;Cacheu;Bissussum
0;-15.6658,12.2406;GW-04;Oio;Bissum
12688;-15.4475,12.2231;GW-04;Oio;Bissorã
11964;-15.4281,12.0400;GW-04;Oio;Bissorã
0;-16.2167,11.9667;GW;;Bissói
0;-15.0500,12.4500;GW;;Bissilão
0;-15.0000,11.9833;GW;;Bissilão
0;-15.3667,11.8333;GW;;Bissilão
0;-14.8000,11.7333;GW;;Bissilão
0;-15.7000,12.1667;GW;;Bissauzinho
0;-15.8000,11.9167;GW;;Bissauzinho
0;-15.6000,11.8667;GW;;Bissau Novo
0;-14.8333,11.7667;GW;;Bissau Novo
439704;-15.5977,11.8636;GW-11;Bissau;Bissau
0;-15.4667,11.7500;GW;;Bissássema de Cima
0;-15.4833,11.4667;GW;;Bissássema de Cima
0;-15.4667,11.7667;GW;;Bissássema de Baixo
0;-15.5000,11.3500;GW;;Bissássema de Baixo
0;-15.2222,12.5419;GW-04;Oio;Bissari
0;-15.6500,11.9000;GW;;Bissáquil
0;-14.8167,12.1333;GW;;Bissaque
0;-16.1667,11.2667;GW;;Bissante
0;-15.2547,12.3228;GW-04;Oio;Bissancage
0;-14.7000,11.7333;GW;;Bissamali
0;-15.4000,12.3167;GW;;Bissajarindim
0;-15.4022,12.3242;GW-04;Oio;Bissajar
0;-15.7044,12.4053;GW-06;Cacheu;Bissabur
0;-15.2500,11.9500;GW;;Bissà
0;-15.9167,11.8500;GW;;Bissa
0;-15.2022,12.3614;GW-04;Oio;Bironque
0;-14.8833,11.8333;GW;;Biro
0;-15.5500,11.9333;GW;;Birla
0;-14.1667,12.4167;GW;;Biricunda
0;-15.1919,12.4286;GW-04;Oio;Biribão
0;-15.7144,12.1658;GW;;Bipo
0;-16.2228,12.1178;GW-06;Cacheu;Bípar
0;-15.7336,12.1214;GW-06;Cacheu;Biógate
0;-15.4167,11.7167;GW;;Biógate
0;-16.2333,11.4833;GW;;Binte
0;-15.5817,12.4100;GW-06;Cacheu;Binta Mancanha
0;-15.3181,12.4203;GW-04;Oio;Binta
0;-15.4014,12.0511;GW-04;Oio;Binibaque
0;-15.6500,12.1000;GW;;Binhome
0;-15.9692,12.2642;GW-06;Cacheu;Binhogo
0;-16.0133,12.1069;GW-06;Cacheu;Binhante
0;-16.2000,11.9333;GW;;Binhangai
0;-15.8217,12.3900;GW-06;Cacheu;Binham
0;-15.0833,11.8500;GW;;Binhalom
0;-15.3167,11.5333;GW;;Binhal
0;-16.0500,12.4333;GW;;Binga Carenque
0;-15.7667,11.2167;GW;;Bine
0;-15.3500,11.9833;GW;;Bindoro
0;-15.3206,12.5581;GW-04;Oio;Binar
0;-15.6244,12.0989;GW-04;Oio;Binar
0;-15.7000,11.9500;GW;;Binar
0;-13.9000,12.3500;GW;;Binan Sambael
0;-13.9000,12.3500;GW;;Binan Alimo
0;-15.5333,12.3333;GW;;Binaga
0;-15.2667,12.4333;GW;;Binacó
0;-14.2167,11.8333;GW;;Bilonco
0;-15.6500,11.9667;GW;;Bilma
0;-15.3333,11.7667;GW;;Bilá
0;-16.1553,12.2478;GW-06;Cacheu;Bijope
0;-15.2289,12.2672;GW-04;Oio;Bijine
0;-14.7000,12.1000;GW;;Bijine
0;-15.0333,11.0333;GW;;Bijine
0;-15.4167,11.6000;GW;;Bijene
0;-15.1667,11.5667;GW;;Bijante
0;-15.8333,11.2833;GW;;Bijante
0;-16.0667,11.1667;GW;;Bijante
0;-15.8667,11.2500;GW;;Bijana
0;-15.5883,12.3264;GW-04;Oio;Bija
0;-15.6667,12.2167;GW;;Bija
0;-15.4000,11.4333;GW;;Bigine
0;-15.5417,12.4400;GW-06;Cacheu;Bigene
0;-16.0500,11.7833;GW;;Bieu
0;-15.6833,12.1000;GW;;Biesse
0;-15.7500,12.1000;GW;;Bieio
0;-14.8000,11.7000;GW;;Bidè
0;-16.0667,11.7833;GW;;Bichercibe
0;-16.3000,11.5667;GW;;Bichau
0;-15.1333,11.4667;GW;;Bichalà
0;-14.9167,12.1000;GW;;Biassa
0;-15.2167,11.5667;GW;;Biassa
0;-15.2000,11.7833;GW;;Bianga
0;-14.8000,12.1000;GW;;Biana
0;-15.5500,12.2000;GW;;Biambifoi
0;-15.5500,12.1333;GW;;Biambe
0;-15.5233,12.1339;GW-04;Oio;Biambe
0;-15.2000,11.4333;GW;;Biaja
0;-16.0247,12.0417;GW-06;Cacheu;Biacha
0;-15.8167,12.0667;GW;;Biaba
0;-15.7983,12.0489;GW-06;Cacheu;Betume
0;-15.7500,11.8333;GW;;Betesga
0;-16.3000,11.5000;GW;;Betelhe
0;-15.8000,12.0667;GW;;Betejo
0;-16.0667,11.9667;GW;;Beteche
0;-15.8167,12.0667;GW;;Bete
0;-15.9667,11.9667;GW;;Betaque
0;-16.2142,12.0856;GW-06;Cacheu;Betantá
0;-15.1000,11.9833;GW;;Bessunha
0;-15.1667,12.4500;GW;;Bessia
0;-15.8167,12.0667;GW;;Bessensangar
0;-14.1000,12.4833;GW;;Bèssècunda
0;-16.0667,11.7667;GW;;Besse
0;-15.2397,12.3911;GW-04;Oio;Berecódim
0;-15.0536,12.4228;GW-04;Oio;Berecobato
0;-15.2333,12.4000;GW;;Berecobá
0;-16.1428,12.3858;GW-06;Cacheu;Berebe
0;-16.2147,12.1111;GW-06;Cacheu;Berame
0;-15.2108,12.3081;GW-04;Oio;Beracòzinho
0;-14.7833,12.5500;GW;;Beracolom
0;-15.3833,11.6333;GW;;Beracolom
0;-15.3833,12.2333;GW;;Beracó
0;-15.6003,12.0431;GW-04;Oio;Bera
0;-14.0167,12.3000;GW;;Bentem Jacábè
0;-14.0333,12.3000;GW;;Bentem
0;-15.9833,11.9333;GW;;Benobe
0;-16.0828,12.2753;GW-06;Cacheu;Benja
0;-15.3361,12.1256;GW-04;Oio;Benifo
0;-16.0511,12.1053;GW-06;Cacheu;Beniche
0;-16.1708,12.0625;GW-06;Cacheu;Beni
0;-15.5161,12.4283;GW-06;Cacheu;Benhifo
0;-16.1867,12.0922;GW-06;Cacheu;Benau
0;-14.8333,11.7667;GW;;Benate
0;-16.0667,11.7667;GW;;Benanga
0;-15.6667,12.2167;GW;;Benájar
0;-14.6833,12.3000;GW;;Bembelo
0;-15.1500,11.9500;GW;;Belunja
0;-16.0500,12.0000;GW;;Belieje
0;-16.0167,11.9500;GW;;Beliege
0;-15.7667,12.1500;GW;;Belibar
0;-13.9333,11.8500;GW;;Béli
0;-15.2000,11.5167;GW;;Belenquentem
0;-15.3000,11.5167;GW;;Belém
0;-14.9500,12.2500;GW;;Belel
0;-15.0106,12.0881;GW-01;Bafatá;Belel
0;-15.4667,11.7333;GW;;Belel
0;-15.7667,11.8333;GW;;Bele
0;-14.8333,11.9333;GW;;Belal Umaro
0;-15.3500,11.6500;GW;;Belai
0;-16.2000,11.9667;GW;;Belabate
0;-15.7500,12.1500;GW;;Bejintim
0;-15.8167,12.0833;GW;;Bejimate
0;-15.7833,11.9333;GW;;Bejila
0;-16.0992,12.1781;GW-06;Cacheu;Bejala
0;-15.1667,11.5500;GW;;Beja
0;-15.2333,12.4667;GW;;Beira Baixa
0;-16.1597,12.3717;GW-06;Cacheu;Begundo
0;-16.1706,12.4169;GW-06;Cacheu;Beguingue
0;-15.6728,12.0997;GW-06;Cacheu;Bedasse
0;-15.8167,12.0833;GW;;Bedasse
783;-15.1167,11.3500;GW;;Bedanda
0;-16.3667,11.5167;GW;;Bedache
0;-16.0833,11.9833;GW;;Batúcar
0;-16.1000,12.0667;GW;;Batio
0;-15.7333,12.0833;GW;;Batíjaque
0;-16.2167,12.0528;GW-06;Cacheu;Batau
0;-15.1333,11.5333;GW;;Batâmbali Beafada
0;-15.1667,11.5167;GW;;Batâmbali Balanta
0;-16.6067,12.3386;GW-06;Cacheu;Basseor
0;-16.1858,12.1269;GW-06;Cacheu;Bassarel
0;-16.2672,12.0669;GW-06;Cacheu;Bassane
0;-15.8333,12.0667;GW;;Bassà
0;-15.9833,11.9500;GW;;Barrunhe
0;-15.6333,12.3833;GW;;Barrozinho
0;-15.6167,12.3667;GW;;Barro Grande
0;-15.6261,12.3892;GW-06;Cacheu;Barro
0;-16.2333,12.4333;GW;;Barraca Tara
0;-16.0667,12.4667;GW;;Barraca Poilão
0;-16.1833,12.4500;GW;;Barraca Mandioca
0;-16.0500,12.4333;GW;;Barraca Mandioca
0;-16.0833,12.4500;GW;;Barraca Mampatás
0;-16.1683,12.4353;GW-06;Cacheu;Barraca Lugar
0;-16.0833,12.4667;GW;;Barraca Fronteira
0;-16.0658,12.4397;GW-06;Cacheu;Barraca Cana
0;-16.2333,12.4500;GW;;Barraca Bolanha
0;-16.2333,12.4333;GW;;Barraca Biró
0;-16.1322,12.4483;GW-06;Cacheu;Barraca Begoá
0;-16.1500,12.4500;GW;;Barraca Batata
0;-16.0833,12.4667;GW;;Barraca Banana
0;-16.2025,12.4497;GW-06;Cacheu;Barraca Bamboré
0;-15.9106,12.3294;GW-06;Cacheu;Barraca
0;-16.0667,12.2500;GW;;Barme
0;-14.5500,12.1833;GW;;Barinhã
0;-16.1969,12.0572;GW-06;Cacheu;Bariapende
0;-15.1333,12.2833;GW;;Bária
0;-15.2500,11.8000;GW;;Bária
0;-15.2167,11.4167;GW;;Bária
0;-15.0500,11.9992;GW-04;Oio;Baradoulo
0;-16.0839,12.0856;GW-06;Cacheu;Bará
0;-15.3000,11.9500;GW;;Bárà
0;-16.1167,12.2167;GW;;Bapeja
0;-16.0947,12.2181;GW-06;Cacheu;Bapeja
0;-14.7167,12.3000;GW;;Banum
0;-15.3403,12.3917;GW-04;Oio;Bantasso
0;-14.1500,12.2000;GW;;Bantanto Jaia
0;-15.2500,12.5167;GW;;Bantanto Buluto
0;-14.1500,12.1833;GW;;Bantanto Bató
0;-14.2833,12.4000;GW;;Bantanquilim
0;-14.0167,12.2500;GW;;Bantanquilim
0;-14.1500,12.3333;GW;;Bantanjê
0;-14.2500,11.7333;GW;;Bantanjã
0;-15.2167,12.5000;GW;;Bantandim
0;-14.8500,12.0500;GW;;Bantajã Mandinga
0;-14.8333,12.0500;GW;;Bantajã Cuta
0;-14.8333,12.0500;GW;;Bantajã Assà
0;-14.7333,12.5833;GW;;Bantajã
0;-15.2167,12.5000;GW;;Bantajã
0;-15.2167,12.4833;GW;;Bantajã
0;-14.8500,12.4333;GW;;Bantajá
0;-14.7167,12.3167;GW;;Bantajã
0;-14.9500,12.2667;GW;;Bantajã
0;-14.1333,11.8167;GW;;Bantã Foru
0;-15.0500,11.4333;GW;;Bantael Silà
0;-14.5667,12.4833;GW;;Bantael
0;-14.6167,12.1667;GW;;Bantael
0;-16.0833,11.7667;GW;;Banou
0;-15.2000,11.6667;GW;;Banjuno
0;-13.7167,12.3833;GW;;Banjulo
0;-13.6833,12.3333;GW;;Banjara
0;-14.9667,12.3167;GW;;Banjara
0;-16.2331,12.1892;GW-06;Cacheu;Baniu Pécia
0;-16.2333,12.1833;GW;;Baniu Omua
0;-14.7333,12.2667;GW;;Bani Siraila
0;-15.0000,12.1667;GW;;Banir
0;-15.0667,11.0167;GW;;Banir
0;-15.2333,12.4833;GW;;Banim
0;-14.4000,12.4167;GW;;Banim
0;-15.1000,11.7333;GW;;Bani
0;-16.0467,12.1647;GW-06;Cacheu;Banhute
0;-16.0344,12.2378;GW-06;Cacheu;Banhinda
0;-15.3833,12.4333;GW;;Banhima
0;-15.7394,12.3628;GW-06;Cacheu;Banhima
0;-16.2731,12.3478;GW-06;Cacheu;Banhima
0;-16.1333,12.2333;GW;;Bangóminè
0;-15.3833,11.3333;GW;;Bandim
0;-14.5833,12.4333;GW;;Bancolene
0;-15.4361,12.3267;GW-04;Oio;Bancolene
0;-14.8167,12.5333;GW;;Bancò
0;-15.0625,12.4611;GW-04;Oio;Bananto
0;-14.9333,11.3500;GW;;Bananare
0;-16.1333,12.1500;GW;;Bamoial
0;-16.0667,12.1833;GW;;Bame
0;-14.5833,12.5167;GW;;Bambato
0;-15.0669,12.3656;GW-04;Oio;Bambaiá
0;-14.6000,11.9500;GW;;Bambaià
0;-15.4167,11.5000;GW;;Bambaiã
0;-14.8500,12.0167;GW;;Bambadincazinho
0;-15.0500,11.9500;GW;;Bambadinca Mancanha
0;-15.6500,11.8333;GW;;Bambadinca Mancanha
0;-15.0667,11.9500;GW;;Bambadinca Beafada
0;-15.6500,11.8333;GW;;Bambadinca Balanta
0;-14.2000,12.4333;GW;;Bambadinca
0;-14.4833,12.1667;GW;;Bambadinca
7620;-14.8612,12.0234;GW-01;Bafatá;Bambadinca
0;-15.1000,11.8167;GW;;Bambadinca
0;-16.0536,12.1992;GW-06;Cacheu;Bámal
0;-16.1186,12.1125;GW-06;Cacheu;Balombe
0;-14.8833,11.7500;GW;;Balinjã
0;-16.0833,12.2833;GW;;Balimbom
0;-16.0500,11.9833;GW;;Balil
0;-16.1292,12.1628;GW-06;Cacheu;Balenguerez
0;-16.0667,12.2500;GW;;Balem
0;-13.7333,11.8500;GW;;Balandugo
0;-14.9000,11.4000;GW;;Balana
0;-16.0675,12.0181;GW-06;Cacheu;Bajuaca
0;-16.2386,12.1142;GW-06;Cacheu;Bajope
0;-15.7833,12.1167;GW;;Bajope
0;-16.0742,12.1000;GW-06;Cacheu;Bajope
0;-15.9358,12.3656;GW-06;Cacheu;Bajonga
0;-14.0833,12.6333;GW;;Bajocunda
0;-15.8381,12.0908;GW-06;Cacheu;Bajique
0;-15.0000,12.6667;GW;;Bajíngarà
0;-14.9833,12.6500;GW;;Bajíngarà
0;-16.2167,12.2333;GW;;Bajeto
0;-16.2167,12.0667;GW;;Bajenje
0;-14.2500,12.4167;GW;;Bajefa
0;-15.2167,12.5167;GW;;Bajanacunda
0;-16.1342,12.2167;GW-06;Cacheu;Bajame
0;-16.1442,12.1939;GW-06;Cacheu;Bajalã
0;-15.1681,12.3586;GW-04;Oio;Baite
0;-14.8500,12.0500;GW;;Bairro Joli
0;-15.4333,12.2167;GW;;Bairro Balanta
0;-13.7500,12.3167;GW;;Baguia
0;-15.9403,12.1864;GW-06;Cacheu;Baguendal
0;-15.9919,12.4425;GW-06;Cacheu;Baguê
0;-16.2500,11.8500;GW;;Bagongo
0;-16.1167,12.4500;GW;;Bagondante
0;-14.4667,12.5833;GW;;Bagíngarà
0;-15.1236,12.3775;GW-04;Oio;Bagadage
0;-16.1833,12.1167;GW;;Bafundade
0;-15.3489,12.3811;GW-04;Oio;Bafatandim
0;-15.2003,12.4628;GW-04;Oio;Bafatá
33502;-14.6617,12.1658;GW-01;Bafatá;Bafatá
0;-16.2000,12.4000;GW;;Badiguê
0;-15.8167,12.0833;GW;;Badica
0;-15.1167,12.6167;GW;;Badem
0;-15.7167,12.1333;GW;;Badápal
0;-15.3333,12.5667;GW;;Badancar
0;-15.8078,12.1839;GW-06;Cacheu;Badâ
0;-16.2667,12.0500;GW;;Bachute
0;-16.0367,12.2853;GW-06;Cacheu;Bachile Fanho
0;-16.0547,12.1781;GW-06;Cacheu;Bachile
0;-16.0833,11.9833;GW;;Bachetecor
0;-16.1000,11.9833;GW;;Bachetebacute
0;-16.0825,12.0667;GW-06;Cacheu;Bachegue
0;-16.2289,12.3811;GW-06;Cacheu;Bachamor
0;-14.5833,11.8833;GW;;Bácar Lèli
0;-14.0167,12.2833;GW;;Bácar Júlerè
0;-14.4500,12.3167;GW;;Bácar Jau
0;-14.8167,11.6167;GW;;Bácar Ioba
0;-14.8000,11.5500;GW;;Bácar Dado
0;-13.9167,12.4167;GW;;Bácar Chucael
0;-15.8128,12.1356;GW-06;Cacheu;Bácar
0;-16.0500,11.7833;GW;;Bacalã
0;-15.8333,12.4167;GW;;Babul
0;-16.2833,12.4333;GW;;Babonda
0;-16.1100,12.1747;GW-06;Cacheu;Babol
0;-16.0325,12.0869;GW-06;Cacheu;Babanda
0;-16.2167,12.0667;GW;;Babacha
0;-15.3167,12.0833;GW;;Arria
0;-15.5333,11.5500;GW;;Arranja a Vida de Cima
0;-15.5167,11.5500;GW;;Arranja a Vida de Baixo
0;-15.5500,11.5000;GW;;Areia Branca
0;-15.2833,11.2833;GW;;Areia
0;-16.4342,12.3000;GW-06;Cacheu;Arame
0;-15.9758,12.4019;GW-06;Cacheu;Aquinchá
0;-15.9347,12.3461;GW-06;Cacheu;Apilho Balanta
0;-15.9436,12.3361;GW-06;Cacheu;Apilho
0;-15.0833,11.5333;GW;;Antuane
0;-15.7747,12.2858;GW-06;Cacheu;Antotinhamezinho
0;-15.7986,12.2808;GW-06;Cacheu;Antotinha
0;-15.2500,11.9500;GW;;Ansonhe
0;-16.2167,11.0667;GW;;Anôr
0;-16.1500,11.2333;GW;;Anonhô
0;-16.2833,11.5833;GW;;Anipoco
0;-16.2667,11.5667;GW;;Aniguna
0;-15.8667,11.2833;GW;;Anhimango
0;-15.2472,12.0728;GW-04;Oio;Anha Futa-Fula
0;-15.2667,12.0500;GW;;Anha
0;-15.8667,11.2667;GW;;Angumpa
0;-15.6833,11.2833;GW;;Angumba
0;-15.6705,11.2817;GW;;Angojiga
0;-16.2000,11.2167;GW;;Angodigo
0;-15.7000,11.2833;GW;;Angaura
0;-16.0000,11.5333;GW;;Angá
0;-16.0333,11.1667;GW;;Anecuene
0;-14.7000,12.3500;GW;;Andom
0;-14.2500,11.9667;GW;;Andebe
0;-16.0833,11.3000;GW;;Ancumbo
0;-15.7000,11.4500;GW;;Ancoronho
0;-16.1000,11.3000;GW;;Ancopate
0;-16.1333,11.0333;GW;;Ancopado
0;-15.6833,11.2833;GW;;Anchorupe
0;-16.1000,11.1333;GW;;Ancaquiá
0;-15.6667,11.4667;GW;;Ancano
0;-15.8500,11.3500;GW;;Ancaninho
0;-15.6833,11.2833;GW;;Ancaname
0;-16.0333,11.4500;GW;;Ancamona
0;-15.8500,11.2667;GW;;Ancamona
0;-16.1000,11.1500;GW;;Ancamona
0;-15.0000,11.7833;GW;;Ancamba
0;-16.1167,11.3167;GW;;Ancalhe
0;-15.7000,11.2833;GW;;Ancajibe
0;-16.1500,11.1000;GW;;Ancagumé
0;-15.8333,11.2833;GW;;Ancadona
0;-16.1833,11.2333;GW;;Ancadona
0;-15.9500,11.4667;GW;;Ancadaque
0;-15.8833,11.2500;GW;;Ancabasse
0;-16.1667,11.2667;GW;;Anane
0;-14.8167,12.1167;GW;;Anambe Balanta
0;-14.5500,12.0667;GW;;Anambê
0;-14.6333,12.0333;GW;;Anambê
0;-16.4405,11.2998;GW;;Anaburu
0;-16.1833,11.5167;GW;;Ampincha
0;-13.7000,12.4500;GW;;Amora
0;-15.9478,12.3558;GW-06;Cacheu;Amone
0;-15.3861,12.3511;GW-04;Oio;Amina Dala
0;-14.9833,11.2833;GW;;Amidara
0;-15.6833,11.4833;GW;;Ametite
0;-15.8833,11.2167;GW;;Ameta
0;-14.0667,12.6167;GW;;Amedalai
0;-14.6167,12.4500;GW;;Amedalai
0;-13.6667,12.4167;GW;;Amedalai
0;-14.8500,12.3333;GW;;Amedalai
0;-13.9333,12.3167;GW;;Amedalai
0;-15.5167,12.2000;GW;;Amedalai
0;-15.4833,12.2000;GW;;Amedalai
0;-14.6667,12.1833;GW;;Amedalai
0;-14.9167,11.9833;GW;;Amedalai
0;-14.7667,11.7000;GW;;Amedalai
0;-15.1000,11.3500;GW;;Amedalai
0;-15.0000,11.3000;GW;;Amedalai
0;-15.1619,12.1086;GW;;Ambum
0;-15.7333,11.2500;GW;;Ambuduco
0;-15.0333,11.0000;GW;;Amboim
0;-15.7167,11.2667;GW;;Ambiur
0;-16.3167,11.5000;GW;;Ambereno
0;-15.7500,11.2000;GW;;Ambeno
0;-16.0333,11.4500;GW;;Ambeduco
0;-16.2167,11.2833;GW;;Ambeduco
0;-16.1000,11.1500;GW;;Ambeduco
0;-15.7333,11.4667;GW;;Ambacanã
0;-14.2333,12.4167;GW;;Ama Seidi
0;-14.0167,12.0500;GW;;Almane Fonsom
0;-14.7667,12.0167;GW;;Aliu Jai
0;-14.3167,12.3667;GW;;Aliu Burè
0;-14.5833,12.1167;GW;;Alimo
0;-14.7333,11.9167;GW;;Aliel
0;-15.2167,12.4500;GW;;Algodão
0;-14.8000,12.5667;GW;;Aldeia Nova
0;-15.3833,11.7000;GW;;Aldeia Nova
0;-14.7667,11.5333;GW;;Aldeia Formosa
0;-14.8500,12.1000;GW;;Aldeia de Cuor
0;-14.7667,12.1667;GW;;Aldeia
0;-13.9333,12.4167;GW;;Alafissa
0;-15.3556,12.4892;GW-04;Oio;Alabato
0;-15.1667,11.4833;GW;;Áidarà Beafada
0;-15.1667,11.5000;GW;;Áidarà Balanta
0;-14.7167,12.1833;GW;;Águirà
0;-14.8500,12.0167;GW;;Água Verde
0;-16.2667,11.5667;GW;;Agongo de Eguba
0;-16.3833,11.5167;GW;;Agongo de Corêto
0;-15.3167,11.1500;GW;;Afuossa Nabiole
0;-14.1667,12.6500;GW;;Áfià do Governador
0;-14.3667,12.2167;GW;;Áfià Demba Jamanca
0;-13.6667,12.3667;GW;;Áfià Demba
0;-15.7819,12.4139;GW-06;Cacheu;Áfia
0;-14.6167,12.4000;GW;;Afià
0;-14.4833,12.4000;GW;;Áfià
0;-13.9500,12.3500;GW;;Áfià
0;-14.1667,12.3333;GW;;Áfià
0;-14.4000,12.3167;GW;;Áfià
0;-14.6500,12.1833;GW;;Áfià
0;-14.4833,12.0833;GW;;Áfià
0;-14.6833,11.9667;GW;;Áfià
0;-14.7333,11.9333;GW;;Áfià
0;-14.2333,11.7000;GW;;Áfià
0;-14.7833,11.5500;GW;;Áfià
0;-15.1833,11.3333;GW;;Áfià
0;-14.9000,11.3333;GW;;Áfià
0;-16.1000,12.4333;GW;;Afanque
0;-15.9167,11.4833;GW;;Acuno
0;-16.4000,11.5333;GW;;Acuminca
0;-16.3000,11.5000;GW;;Acubedé
0;-15.9167,11.4667;GW;;Acôcó
0;-15.5833,11.8667;GW;;Achada do Burro
0;-15.9167,11.1500;GW;;Acanho
0;-15.9833,11.5333;GW;;Acajiriba
0;-15.8881,12.3872;GW-06;Cacheu;Abulzinho
0;-15.8881,12.3400;GW-06;Cacheu;Abul
0;-15.9000,11.4500;GW;;Abu
0;-16.0167,11.1500;GW;;Abu
0;-15.7833,11.8833;GW;;Abigna
0;-15.9667,11.1667;GW;;Abene
0;-15.2336,12.1683;GW-04;Oio;Serração
0;-15.4089,12.1606;GW-04;Oio;Assela
0;-15.9669,12.3622;GW-06;Cacheu;Canchingolo
0;-15.7831,12.1989;GW-06;Cacheu;Jol
0;-16.2667,11.5667;GW-05;Bolama;Caravela
0;-15.5982,11.8728;GW-11;Bissau;Granja-Pessube
